,color-ID,TopColor,color-Description,color-Label,color-Image-url,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New
0,c8d07ae8-c8a3-5f51-ab0f-a31f9e5a678a,Crimson Bliss/Total Orange/Pearl White,Crimson Bliss/Total Orange/Pearl White,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/a543d864-b701-4cf5-b035-8f36c974c212/image.jpg",120.0,90.97,False,False,False,False,False
1,f0a2dfed-0632-5e1c-a70a-c0e4ce541100,Crimson Bliss/Total Orange/Pearl White,Black/Volt/Anthracite/White,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/86561b82-0252-414b-a352-109e6afe4082/image.jpg",120.0,96.97,False,False,False,False,False
2,c4b3a45d-0b0a-59af-a814-b7c45fed7a27,Black/Sail/Varsity Red,Black/Sail/Varsity Red,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d3dd4307-1540-46b8-8788-bef407c7a654/image.jpg",120.0,120.0,False,False,False,False,False
3,8f3506cd-61e9-5f1d-8874-4092c1254a77,White/Metallic Red Bronze/Wolf Grey/Crystal Mint,White/Metallic Red Bronze/Wolf Grey/Crystal Mint,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/7cb03dcc-fb01-483c-8615-e2371b848eee/image.jpg",175.0,175.0,False,False,False,False,False
4,d72bb6d7-bf0b-54f9-81e9-a40f761af196,Black/Metallic Gold/Taxi/Field Purple,Black/Metallic Gold/Taxi/Field Purple,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8b99d703-18ef-431a-8f21-eedb4ddc6a83/image.jpg",200.0,200.0,False,False,False,False,False
5,d7a20061-8453-5da3-9a2e-1f4b92d4bbae,Black/Metallic Gold/Taxi/Field Purple,Black/Metallic Gold/Taxi/Field Purple,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/46d7f312-509f-40bc-b974-69c49f7a7f60/image.jpg",160.0,160.0,False,False,False,False,False
6,d865b651-957b-56d1-a388-0ab59bff1b73,Black/Metallic Gold/Taxi/Field Purple,Black/Metallic Gold/Taxi/Field Purple,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/900426ee-46a6-4d82-9815-c01fa4570a29/image.jpg",100.0,100.0,False,False,False,False,False
7,c3a284d2-7fed-5de8-a809-606bdb1c5363,Black/Metallic Gold/Taxi/Field Purple,Black/Metallic Gold/Taxi/Field Purple,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6cf4b38a-b196-4e32-9e24-ec7533f44177/image.jpg",85.0,85.0,False,False,False,False,False
8,89eb13a7-c6ba-576d-8b30-ec4c90fc6356,White/Siren Red/Black,White/Siren Red/Black,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/c6ae15e4-1d4e-48da-94d9-760f25a36298/image.jpg",200.0,200.0,False,False,False,False,False
9,385d618a-fe90-5597-99cc-b258add6b3ff,White/Siren Red/Black,White/Siren Red/Black,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ef4d2fc7-bae5-41c3-a821-0c682651f460/image.jpg",150.0,150.0,False,False,False,False,False
10,afcfa268-70e8-55a9-8be5-f38fbf1fe2b5,Cacao Wow/Black/University Red/Sanddrift,Cacao Wow/Black/University Red/Sanddrift,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/bdbfc393-1239-4fdc-a143-b0759c789c6a/image.jpg",140.0,140.0,False,False,False,False,False
11,6419aadf-f719-5086-a7cf-5d53cd18855f,Golden Harvest/White/Black,Golden Harvest/White/Black,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/5acc983c-9da0-499c-8d80-09e59b909fdf/image.jpg",135.0,135.0,False,False,False,False,False
12,2754c187-81c9-5aa1-9f2e-9e68d3864e81,Black/Gym Red/Dark Powder Blue,Black/Gym Red/Dark Powder Blue,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/230e6f80-cfce-4997-aec1-6356c70a8bce/image.jpg",140.0,140.0,False,False,False,False,False
13,12040468-5bad-5ed3-99ce-b2245425c4b2,Black/Gym Red/Dark Powder Blue,Black/Tech Grey/White/Muslin,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/24ea91f4-1dce-483a-bf68-27b25abc33dc/image.jpg",140.0,140.0,False,False,False,False,False
14,f1326c52-8847-5d65-9a19-a8bd21346241,White/Black/Muslin/Varsity Royal,White/Black/Muslin/Varsity Royal,JUST_IN,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/85cb50eb-804c-46e1-8542-a8396a5fa597/image.jpg",150.0,150.0,False,False,False,False,False
15,8c3038c8-ea14-549b-a0cf-a1997aef3de7,White/Black/Muslin/Varsity Royal,Summit White/Ice Blue/Iced Lilac/Varsity Red,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fab79afb-4f38-496f-bfd6-2690a7dde751/image.jpg",150.0,150.0,False,False,False,False,False
16,bec08691-7ae3-526d-98c3-ae5fb9dfce6c,University Blue/White/Black,University Blue/White/Black,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0d265602-b5fa-46c1-8eb6-b3e56c7f52b9/image.jpg",125.0,125.0,False,False,False,False,False
17,e9f15a4f-b7a0-51e1-b848-58a8c5aa1d0b,University Blue/White/Black,White/Black/Gym Red,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/31ff59e2-89d0-4a83-839a-656618674782/image.jpg",125.0,125.0,False,False,False,False,False
18,68b8c7ec-55d2-57e3-8719-82ac3a363bbb,University Blue/White/Black,Sky J Purple/White/Sky J Light Purple/Sky J Purple,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/514cb17e-dd49-4785-bd59-4e9e7bb6a957/image.jpg",125.0,125.0,False,False,False,False,False
19,8007c1dd-8d69-5634-a374-4c63adb005cb,Black/University Blue/White/Black,Black/University Blue/White/Black,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/13580661-54fd-4a68-8e2f-c8207e3026eb/image.jpg",110.0,110.0,False,False,False,False,False
20,ae71edbf-bd4f-5162-a0e9-11ab71358356,Light Orewood Brown/White/Light British Tan/Metallic Gold,Light Orewood Brown/White/Light British Tan/Metallic Gold,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/ac52595a-4691-4479-b526-93c184ecdd05/image.jpg",135.0,135.0,False,False,False,False,False
21,a28b2a1c-84a9-5096-8391-f6a09b524769,Sail/Atmosphere Grey/Black,Sail/Atmosphere Grey/Black,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8c206460-0a2f-43f6-9220-34855105e9b8/image.jpg",140.0,140.0,False,False,False,False,False
22,94b64d60-13a8-5099-a690-a4e11708bef3,Sail/Muslin/Pale Vanilla/Neutral Grey,Sail/Muslin/Pale Vanilla/Neutral Grey,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/9bba5f69-b4c8-461e-b652-8bad4a9f3013/image.jpg",200.0,200.0,False,False,False,False,False
23,1ec8f220-abd5-56c4-9e7b-60c8d2f062a7,Sail/Muslin/Gum Yellow/Kinetic Green,Sail/Muslin/Gum Yellow/Kinetic Green,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/8ca6da2f-60e4-4e0b-8f32-097760c74e89/image.jpg",200.0,200.0,False,False,False,False,False
24,8a7d3742-58df-52cb-9aab-2a85f50cb02b,Light Iron Ore/Neutral Grey/Black/Sail,Light Iron Ore/Neutral Grey/Black/Sail,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/67c8eee0-4de7-40d0-9f49-982e25576578/image.jpg",210.0,210.0,False,False,False,False,False
25,fd86065a-76dd-57f8-bb04-736513bf1894,Team Gold/Brown Kelp/Sail/Shadow Brown,Team Gold/Brown Kelp/Sail/Shadow Brown,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/07609424-169c-44bc-9d44-34060fe2bf54/image.jpg",165.0,165.0,False,False,False,False,False
26,1ac79765-7c05-580d-aa8c-516e3243a1bd,Team Gold/Brown Kelp/Sail/Shadow Brown,Black/Varsity Royal/Muslin/White,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/76182a3f-fe70-4b5e-96c0-8b16ed64bb34/image.jpg",165.0,165.0,False,False,False,False,False
27,f30b86fd-1e87-5ed5-9fef-8acae5bc0e09,Light Orewood Brown/Light British Tan/Palomino/Metallic Gold,Light Orewood Brown/Light British Tan/Palomino/Metallic Gold,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/d091313b-2f40-452e-9073-cead74ff47aa/image.jpg",200.0,200.0,False,False,False,False,False
28,12c6d157-6352-5961-a4e0-41d8f7e93021,White/White/University Red/Emerald Rise,White/White/University Red/Emerald Rise,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/35e9b397-8c1e-4543-bc7f-721d9f8a58e5/image.jpg",100.0,100.0,False,False,False,False,False
29,f92745b1-0a77-5cfb-8463-9e8f794496ea,White/White/Game Royal/University Red,White/White/Game Royal/University Red,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/12e9ead9-09fe-470f-8c87-c2694ca12001/image.jpg",145.0,145.0,False,False,False,False,False
30,c6f99db9-c1e7-517b-9dc0-de4d91e098f7,Deep Burgundy/Metallic Silver/Light Graphite,Deep Burgundy/Metallic Silver/Light Graphite,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a6897a48-98df-4f55-8e9c-f3bc7f84db61/image.jpg",225.0,225.0,False,False,False,False,False
31,9b9d7c38-4abc-5ae2-ad78-e58a55e393a9,Deep Burgundy/Metallic Silver/Light Graphite,Deep Burgundy/Metallic Silver/Light Graphite,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/11c81ff5-45fd-450c-83fc-433ab481b546/image.jpg",150.0,150.0,False,False,False,False,False
32,eddec5ae-664c-5ad9-b3e2-553617fe1c5d,Deep Burgundy/Metallic Silver/Light Graphite,Deep Burgundy/Metallic Silver/Light Graphite,COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/76ca36c1-d19a-421c-84b0-fc12d10f1755/image.jpg",70.0,70.0,False,False,False,False,False
33,51dc2185-acc0-548a-b480-e1ef9f7076f7,Light Smoke Grey/Black/Sail/White,Light Smoke Grey/Black/Sail/White,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/119a2bc9-e8ae-44fa-b7a1-d63ffd62f9b3/image.jpg",170.0,170.0,False,False,False,False,False
34,9132dc97-4cdf-5633-9637-422a3ab38c8e,Sky J Light Purple/Barely Grape/Guava Ice/Sky J Purple,Sky J Light Purple/Barely Grape/Guava Ice/Sky J Purple,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fc607db2-c2e4-454b-93d6-2dc0877a4961/image.jpg",135.0,135.0,False,False,False,False,False
35,425196e8-4e09-5a41-9ce1-4e2f1c480f5c,Sky J Light Purple/Barely Grape/Guava Ice/Sky J Purple,Bleached Turquoise/Barely Green/Sail/Sky J Teal,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/6c0c95cc-df91-4d25-b3d3-0e2ab808e1d1/image.jpg",135.0,135.0,False,False,False,False,False
36,da7ca930-896f-5a04-9d1d-267129947793,Action Grape/Sail/Sky J Light Purple,Action Grape/Sail/Sky J Light Purple,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fc119821-38b2-4279-b193-60d797900120/image.jpg",125.0,125.0,False,False,False,False,False
37,f8d1f742-9d3b-5be1-b32d-7c1794addf17,Action Grape/Sail/Sky J Light Purple,White/Gym Red/Sail/French Blue,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f49d18ba-7c39-419d-a424-ef8a1b798375/image.jpg",125.0,125.0,False,False,False,False,False
38,3139b490-b241-59eb-824a-080e0b1bc46d,Action Grape/Sail/Sky J Light Purple,Black/College Grey/Sail/Gym Red,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/52d29d8d-e609-432c-8416-1fce68623efd/image.jpg",125.0,125.0,False,False,False,False,False
39,a385db03-60d3-5bf6-bce5-294ec0c1b34c,Team Gold/Sail,Team Gold/Sail,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2e0ae78e-1939-468f-8019-8793feaa76e8/image.jpg",120.0,120.0,False,False,False,False,False
40,bf9c15c1-a48d-51b4-91ac-f599f97ef532,Team Gold/Sail,Sky J Orange/Sail,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/f4b7cf04-2c52-44bd-9817-f2e20a2cd17d/image.jpg",120.0,120.0,False,False,False,False,False
41,f43d1e9d-c90c-5a92-926f-e8c063005f5b,Sail/Pale Vanilla/Gum Medium Brown/College Grey,Sail/Pale Vanilla/Gum Medium Brown/College Grey,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4ec02d15-cdf2-4463-a07b-1b37941a75a6/image.jpg",155.0,155.0,False,False,False,False,False
42,ae3e287f-e901-57f0-924d-85f86ecaeead,Black/White,Black/White,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/3b96ff57-a938-4dc2-9772-50a393e5bc30/image.jpg",130.0,130.0,False,False,False,False,False
43,1be4cc5a-acc0-5bc3-9148-50924864e5ff,Black/Light Graphite/White/Chambray,Black/Light Graphite/White/Chambray,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2c388aed-1ee9-470d-b484-19292e29b292/image.jpg",200.0,200.0,False,False,False,False,False
44,255b9793-c4bc-5cf7-84c9-759236d1661f,White/Black/Varsity Red,White/Black/Varsity Red,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/674a5512-5671-45a2-8c2c-69b36d80d5ae/image.jpg",130.0,130.0,False,False,False,False,False
45,a145e6b0-15cd-56bc-8b9e-2e9b6ce54a4d,White/Black/Varsity Red,White/Black/University Blue,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/94ed73cd-50f3-4cec-920f-04196b9de8ae/image.jpg",130.0,130.0,False,False,False,False,False
46,42945385-5f15-5983-a016-bac6e8378764,White/Black/Varsity Red,Black/Gym Red/White,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/fa7b42c8-3af7-4873-9b4d-fb1d7ad06b52/image.jpg",130.0,110.97,False,False,False,False,False
47,cfe51400-fd55-5cc8-80ba-a5d598911a2f,Black/White/Brilliant Orange,Black/White/Brilliant Orange,BEST_SELLER,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4830729f-eb63-4bc9-b28c-3bca9e68e90c/image.jpg",200.0,200.0,False,False,False,False,False
48,fbaeaf81-09d4-5b4e-b715-b5bbbe74d83a,Brilliant Orange/White/Black,Brilliant Orange/White/Black,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/4c3060c0-d367-4627-b054-5e9c52a9d7ce/image.jpg",140.0,140.0,False,False,False,False,False
49,3ae378c5-1840-5e04-bdef-0e13884268b2,Brilliant Orange/Brilliant Orange,Brilliant Orange/Brilliant Orange,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/71485119-40e4-4219-afcf-770b0cff0de1/image.jpg",65.0,65.0,False,False,False,False,False
50,6bf174e7-9ca0-5c7d-8f09-0fbd73e10806,Brilliant Orange/Brilliant Orange,University Red/University Red,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a088a370-9e32-4629-997b-859bfbe562ab/image.jpg",65.0,65.0,False,False,False,False,False
51,229add3c-c04f-50ef-9d68-d8df72aae4a1,Brilliant Orange/Brilliant Orange,Black/Black,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/258a9eb0-7fbd-4a9f-a75c-6c5b8e589188/image.jpg",65.0,65.0,False,False,False,False,False
52,f27568f7-42cd-5bf2-8494-c5daed6d3872,Brilliant Orange/Brilliant Orange,Celestial Gold/Celestial Gold,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/1af47c7c-1e55-4e45-aba3-ea190fa26d13/image.jpg",65.0,65.0,False,False,False,False,False
53,f588daf4-79dc-5042-9678-286ffd643149,Brilliant Orange/Brilliant Orange,Sea Coral/Sea Coral,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/69c32296-eae4-4852-9f4a-98becc361b55/image.jpg",65.0,65.0,False,False,False,False,False
54,bd11b19d-eac7-5399-b7df-f037546ad2d2,White/Bordeaux/Metallic Silver,White/Bordeaux/Metallic Silver,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b2abbb0a-f7a5-4e96-88a4-2306562b3fe0/image.jpg",180.0,180.0,False,False,False,False,False
55,5e3f44bc-aab7-5f91-952f-4ff6d92bf56f,Black/Palomino/Sail/Metallic Gold,Black/Palomino/Sail/Metallic Gold,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a96a7963-278b-4582-86e2-ac20eb4f525b/image.jpg",180.0,180.0,False,False,False,False,False
56,9e171331-b5fd-58e1-85a9-4f42e93a7ff6,Black/Palomino/Sail/Metallic Gold,Tech Grey/Black/White/Muslin,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/e0a6c873-3bff-4cfe-9966-3bd8dedff1fd/image.jpg",180.0,180.0,False,False,False,False,False
57,0c27b222-e471-5cbe-bbb7-0ab4eef97cf0,Black/Palomino/Sail/Metallic Gold,Black/Palomino/Sail/Metallic Gold,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/0c44a5ad-f2ba-43be-953a-b1a06d88de99/image.jpg",140.0,140.0,False,False,False,False,False
58,c19552d4-1e4e-50da-8f0b-fa39f276b0da,White/Black/Neutral Grey/Fire Red,White/Black/Neutral Grey/Fire Red,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/2a8e6514-ddc8-4755-8db8-17d1d1c94092/image.jpg",160.0,160.0,False,False,False,False,False
59,3910926c-ac68-5f39-b584-f410ea8cd4ea,Black/Rush Fuchsia/Barely Grape,Black/Rush Fuchsia/Barely Grape,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/340223f2-ee49-4e3b-910b-afd3d3c91f3b/image.jpg",150.0,127.97,False,False,False,False,False
60,20687d00-baa8-5e3d-85b3-0a7b891eb073,White/Black/Neutral Grey/Fire Red,White/Black/Neutral Grey/Fire Red,SNKRS_COMING_SOON,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/622c62ab-f18d-4330-80c3-2ba0fd6e0b89/image.jpg",210.0,210.0,False,False,False,False,False
61,87f6058b-210a-5b51-b91b-91059145a06d,Black/White/Sail/Infrared 23,Black/White/Sail/Infrared 23,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/b7f9b8aa-8ab3-437f-b4f2-8e707a0afaa5/image.jpg",135.0,94.97,False,False,False,False,False
62,942cff16-49e8-590b-b2f0-0cdf1efaccf2,White/Black/Ice Blue,White/Black/Ice Blue,IN_STOCK,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/u_126ab356-44d8-4a06-89b4-fcdcc8df0245,c_scale,fl_relative,w_1.0,h_1.0,fl_layer_apply/a642c66c-8fd3-40b4-84d5-ac8266adda5e/image.jpg",65.0,52.97,False,False,False,False,False
